review_id,title,year,user_review,user_suggestion,emotion
887,Fractured Space,2015,"Early Access ReviewALPHA REVIEW:First off, if you're thinking of getting this game, please understand that it is, at its core, a MOBA. (Think LoL in space.) It is however, a very unique MOBA; it is very different from say, LoL or DOTA, and it's not just because it's in space. Right now, there are not very many ships to choose from, but this is likely to change as the game develops. ""Creeps"" or ""minions"" are replaced by stations that have to be captured and ""towers"" are replaced by simple damage taken when you're in range of the enemy base. Upgrades, as of now, consist only of gathering resources from captured stations and gaining a universal upgrade every level gained. This will probably be changed to specific upgrades later. The middle fuel station buff is extremely helpful, so get that when you can. Warping in a fight is dangerous as it leaves you extremely vulnurable to damage. Choose the right time to warp. Teamwork is essential to victory, and this is tied to having a team with balanced ship types. A well coordinated attack can completely turn the tide of a game and to that end, use the warp paths wisely. Controls may seem sluggish or sticky, but this is mostly due to ship stats. This brings up the important point, know your ship! The strengths and weaknesses of each ship are made very clear after a few games. Knowing the capabilities of each ship during a fight can make the difference between wiping the enemy team and a 60 second respawn. The game asks a lot from your computer on the performance end. Lag is also a pretty big problem right now. Connecting to the servers is always a gamble and crashes happen quite frequently. These things are likely to be fixed in timeThe game is still in alpha, so don't expect this to be anything close to the final product. A lot of what I consider cons will likely change later on.TL;DR Pros-ConsPros:+Solid gameplay+Clear strengths and weaknesses between ships and loadouts+Teamwork a must+Great, detailed ship graphics(Alpha)+/- No way to cancel warp jumps (Alpha?)Cons:-High computer performance demand-Crashes 1/5 times (Alpha)-Few ship choices (Alpha)-Disconnect/can't connect to server 1/5 times (Alpha)",1,anger
888,Fractured Space,2015,"Early Access ReviewBig ships in space? Who wouldn't want to dance the slow and deadly dance of cap.ship slugging it out at each other. FS looks good and I didn't run into any bugs first time running it. Lacking any kind of tutorial the learning curve can be a bit harsh, but once you realize how things works it's a big fun. Team work a must in this one. Grab a copy and jump in, just remember that big ships are slow ;)",1,fun
889,Fractured Space,2015,"Early Access ReviewThis is a MOBA game with big spaceships and even bigger potential.Whether the developers will achieve that potential is another matter, but they're definitely on the right track. If the premise sounds appealing to you, you will enjoy the game and it is worth the price of admission. It's very well done.However, it is early access, and as such, there are a lot of missing functions, some balance issues, bugs, and a lack of content which appears to be in the process of being addressed. My biggest concern at the moment, in terms of ""I want to have fun right now,"" is the lack of tooltip details.Let me explain. You get choices on which weapons/abilities to load your ship with. However, there is absolutely zero description of what any of the weapons do aside from the name. So you kind of have to try them all and figure out how they're supposed to work.  Yes, this will obviously be addressed, but in the game's current state, there's sort of an unnecessarily high learning curve.Still, once I figured things out, I started having a ton of fun, and I'm glad I paid the $10. I'm having fun finding new ways to sneak up on enemies and blow them to pieces.",1,happiness
890,Fractured Space,2015,"Early Access ReviewVery good game, i lloved SWTORS new space combat system but i was found it stupid just fot that subscribe every mounth, i was looking for a game to replace and finally i found it, the game is new and in early acces, and for this the game is IMBA, but its need worked on it i hope it will not stay like this. Ps: my english sucks i now.",1,happiness
891,Fractured Space,2015,"Early Access ReviewFractured Space is exaclty what it says in its description. You are in charge of a large spaceship where you have to decide where to postition yourself and when you fire to get the most out of your weapons/abilities. Inevitably this is going to be compared to star trek, battlestar galactica, dreadnought, star conflict but i believe that this game can take elements from these games/shows to make a unique game with a solid free to play system.Still in early access so keep in mind some things may change.Their are a total of 12 ships which have varying unique properties. Graphics, effects and models are fantastic with improvements to quality and performance every major update. Having more local servers would be nice (to reduce ping) but its quite easy to find a game. With each update the game gets better and better.Overall a great game, essentialy a moba in space with large spaceships with flashy battles. Love to see how this develops. The price for the forerunner and harbinger are woth playing the game but keep in mind that this is going to be free to play in the future.EDIT: updated with more current info",1,enthusiasm
892,Fractured Space,2015,"Early Access ReviewVery enjoyable game if you enjoy team based objective games. Ships are all fairly interesting and each has it's own unique feel. So far, things seem fairly balanced, every ship has some type of counter ship, and each ship fills a particular role in combat. I would definitely recomend picking it up and giving it a try. Takes a few games to really figure things out, but once you do, it is enjoyable.",1,happiness
893,Fractured Space,2015,"Early Access ReviewThe Takeaway: Fractured Space has qutie a  lot of good potential. The graphics are great thanks to the UT4 engine. The gameplay is something fairly new and fresh despite being based on existing MOBA archetypes.  I felt that there's enough promise to put my $15 USD on the table after playing just a few matches. It's like Homeworld, World of Tanks, and LoL/DOTA/HoTS had a giant party and everyone got together at the end of the night and this sexy minx is the result.The Good:  Amazing graphics for a MOBA title Fresh gameplay for the genre Intuitive, easy to master controls Unique ship designs that feel plausible as real starships (some folks don't care, but for me that's a HUGE thing) The Bad:  HORRIBLE lag issues. (I'm used to SOME lag, but I've had a few matches where I would jump large distances from where I was or where I intended to be without using any speed enhancing abilites. No tutorial, and for a game as complex as this one can be, at times. There needs to be a bit more information about exactly how matches are supposed to work included as perhaps non-intrusive in-game tutorial messages (Move next to the point to capture and so on. Something simple that you can breifly read on screen before it gently fades out). I've managed to work out so far you shoot other ships and capture points on the map, but exactly how to do so in order to achieve victory isn't readily apparent even after reading the in-game ""How to Play"" primer which barely had enough explanation to fit on an MTG card. There's nothing the actually explains how ship or tech tree progression works either and if you didn't know you could upgrate your ship's systems you'll be less effective as you grind up to the next tier of ship. HOWEVER THERE IS ONE BIG CAVEAT I'LL GIVE TO MY LITTLE BIT OF WHINING ABOVE. I DIDN'T BOTHER TO READ ANY OF THE ""HOW TO PLAY"" STUFF OUTSIDE OF THE CONTROL SCHEME FOR MY FIRST 3 MATCHES.  ",1,neutral
894,Fractured Space,2015,Early Access ReviewEarly Access Review:it's a 5 vs 5 battle game with huge starships:Pros:- good graphics- good gameplay- many ships with different playstyleCons:-not very much to do in the game-bad collision against objects-pay to have credit to spend in the gameI recommend this game to peaple who likes space locations.,1,happiness
895,Fractured Space,2016,"I have only 10 hours on the game, i have rather enjoyed the game play a lot and ill most likely keep playing but for someone who lives in Australia i search for Aus servers only but still get out in a game with over 200 ping which makes some skill ships hard to hit enemies idk if its a delf proglem but i tried on a frineds internet and computer and had the same problem so Australian servers would be rather nice other then that the game is really enjoyable, also i have never seen the rewardsscreen because it always breaks and never shows me",1,happiness
896,Fractured Space,2015,Early Access ReviewBy far one of the most entertaining Capital ship combat games ive ever played... the diffrent ships that are avalable right now are very fun to fly and can pack a serious punch!!!! each ship suits a specific role.. and if your good enough.. they can suit any role! this game is a good game to play with friends and work together with your fleet and capture the enemys base!!! 10/10 will Stealth again,1,fun
897,Fractured Space,2016,"Created 09.25.16Fractured Space is a game about driving your gigantic Spaceship into epic 5v5 team Battles on vast maps, with Sectors of up to 100 Kilometers Length. There are currently 33 Ships available to play. Where they are split into 3 Manufacturers, wich each boast their own distinctive Artstyle and unique Systems.Games can be played in the two currently available Gamemodes ""Conquest"" and ""Frontline"", where the first feels somewhat like a good old MOBA and the latter like a fast King of the Hill match with base-Capture elements.Ships can manouver almost completely free, though you are unable to roll and only limited tilting is possible. Though this goes to ensure that certain ships can function the way they were designed and combat gets more challenging. More on that later.Movement between sectors is achieved via a ""Phase-Relocation"", also called Jump, wich keeps both your orientation and momentum.Fractured Space features a very high depth of mechanics, wich might not jump your thought immediatly and will require some getting used to. Such as the concept of Armor and breaking Armor causing you to take increased Damage from enemy fire.Fractured Space, due to its high depth, delivers lots of potential for very tactical play and thus has huge potential to become an E-Sport in the future.Here are my, personal, Scores for the Game:Graphics: 9/10  The Unreal Engine delivers again! And so do the Art-Devs from Edgecase games! Beatifull looks!Sound: Solid 8/10 Despite the usual ""No Sound in Space"" thing, Fractured Space features a really immersive Soundscape!Depth: 9/10 In terms of Depth, Fractured Space beats most MMOSA's ive yet seen. May be a bit to much for the casual Player.Character Design: 9/10 The Ships you play feel very very Unique, and become so even more with Loadouts and Crew.Gameplay: 7/10 Gameplay is a bit unintuitive at times, but a well done Tutorial helps with the tremedous depth of the Game.Now, do I recommend Fractured Space?HELL YEAH!Its one of the most revolutionary Space-Shooters ive ever seen and the Unreal Engine makes it just SO nice to play and look good. The Game is fair and balanced. No cheaters to bee seen since the game started. There is payed content to the game, but this completely restricts itself to Skins, giving you the cool looks but nothing else. While you can also buy ""Credit Boosters"" to simply get your next ship faster.That being said, a more expensive ship doesnt mean you will have an easier time. Having a newer, more expensive ship gives you absolutely no advantages over other people.Now there are some players i defenitly don't recomment to touch Fractured Space, because the game takes quite some effort to be successful in. So just quickly Jumping in for the pure Ownage will likely not work out.",1,happiness
898,Fractured Space,2016,"Early Access ReviewThis game is beautiful for a free to play game. It's currently in alpha and is extremely well polished, they have a big update coming out in July which will make the tech tree a whole lot nicer.The game is a 5v5 space moba, it's a nice kind of medium paced style and you can just enjoy it.There are 2 lanes, each with a set of capture points and every 6 mins the mid opens up for a buff fight.10/10 everyone should try.",1,happiness
899,Fractured Space,2015,Early Access ReviewThis game is pretty cool.. But..(-)1) Game needs to get Party System in game2)Need Eu Servers3)I dont like server list system.. Need to turn automatic match finder system cuz we cant play with friends4)Optimization is bad as i saw.. Need good optimization work. Main menu is really freezing but in game its ok.(+)1)Pretty cool graphics and gameplay2)Good price for that game3)Good effects and visuals4)Soft game play its not hard5)Skill based MOBA ,1,happiness
900,Fractured Space,2015,"Early Access ReviewThis game is really good for those space junkies that want a free TVP match up or PVP matchup, preciceley a capture the flag kind of game, have not played much of it but can get a little dull after a while of playing unless your strictly that kind of game seeker. Me I prefer different aspects to video gaming but this is still a fun game to get into if your all about capturing bases.",1,fun
901,Fractured Space,2016,"Product received for freeEarly Access ReviewInb4 the negative ""p2w"" ""unbalanced"" ""no refund"" are from 0.1-2hrs in peeps:^)Great game, bad impression.All ships are balanced even the highest unlock requirements one can still be D E S T R O Y E D by starters(I really hope they remove the ship tech tree someday tho, i wanna play more ships without grinding to unlock them)+nice skinz, 9/11 swag",1,happiness
902,Fractured Space,2016,"This game is absolutely awesome.Easy to learn though, there are much to learn and you can find yourself with very unpredictable games. I've seen horrible matches turn on the last 1 minute of the game and my team winning victory out of the jaws of defeat.It is still early days, it would be wonderful when this game gets to E-Sport level.",1,enthusiasm
903,Fractured Space,2017,"Last played it during the Beta, now full of 12 year old kids flaming each other, waiting for hours just to find a single match.Game has changed alot since then, most are for the worse",0,anger
904,Fractured Space,2017,"Superb spacecraft design - these are the most solid, realistic, detailed capital ships I've seen in any game so far and better than most AAA movies and TV shows. I'll say it again - the ships are original, believeable and simply gorgeous.Gameplay is fairly basic, and any time you're not in combat, you will be made acutely aware that you're playing a freemium game; the ads, offers and unlockables take up a fair amount of screen real estate between matches.Battle location choices are still a little limited (at the time of writing)But there's at least 15 hours of satisfying multiplayer here, if you can get servers full of real humans....and damn, son.  Lemme tell ya - Those ships?  So pretty.  drooooooooool.",1,happiness
905,Fractured Space,2016,"There's not a lot of Space games on the market that many can get behind. Somewhere down the line, devs effectively equated space with complexity, so for years we were driven away with spreadsheets, graphs, and pure busywork. However the genre continues to be an itch I can rarely scratch with the rare exception (Rebel Galaxy being one).This is another. As the synopsis demonstrates, this is a creep-less MOBA. It has much of the staples. Zone control for resources, except those 'resources' mostly translate to 'team experience'. You zone back to a base in order to 'level up', comparable to how you buy items in DoTa or LoL. After that, it's just a 5v5 beat'em up with a fair bit of strategy and adjustment. Like many space games, you have to think on the fly and move your ship behind the dozens of asteroids that litter the zones in order to mitigate the damage you'd otherwise receive. Like with many team-based games, it's more fun when you play with friends. When pugging, I lost against AI because everyone pulled a Lone Wolf mentality that just does not work here. A lesser ship cannot take a greater one without sniper support. A tank ship cannot 1v2 unless he has a support ship on his back. One match had two snipers in it which meant they remained in the back (As they should) but it meant that we had a fraction of people that could not capture bases with us. The list goes on.There is also no pay to win here. At best, with real money you could buy crew members outright which give you an extra 10% utility here, some 4% damage there, and only serves for diehard minmaxers but the basic set of crew is all one really needs. The real game here is to pick a few of your favorite ships, adapt to their styles, and just win with superior skill, and it won't matter if an enemy does an extra 6% damage or not.Everything else is mostly cosmetic, with the obvious credit boosters and whatnot like every other F2P.One of the things I want to touch upon that has nothing to due with the game's playability or mechanics - But the ship designs are some of the best I've seen in a long time. Just opening the game's tutorial giving the overview of the Pioneer gave me some epic feelings. And then just looking at ships from the Hangar menu, you can tell a lot of love went into their designs. Every inch is covered. You can see storage bays, lights under metal panels, antennae. Kudos to the designers.I've met many like me, needing a space game without it feeling like a second job. This one fits the bill. Space MOBA. That's what it is.",1,happiness
906,Fractured Space,2014,Early Access ReviewFor one thing its good need's bug fixing bit more optimzations and the disconnecting part get's a bit annoying. Umm is just MP only are there is a single player also going to be included just to try out the ships.,1,anger
907,Fractured Space,2015,"Early Access ReviewDo you like space flight simulators?Do you like MOBA's?Do you like playing support?Do you like playing tank?Do you like playing ADC/Bruiser?Well fractured space has it all!Seriously though, if you like MOBA's but want to change the game style a bit, YOU HAVE TO PLAY THIS! I mean, me myself I stopped playing for a while. Yesterday I launched it by mistake, played 1 game, another, and another, and another, and another, and another, and it was 1 AM. This game will make me have to put an auto shutdown on my computer again.",1,happiness
908,Fractured Space,2016,"Download it, you're missing out!This game has brought me countless hours of fun and I have met many people through the game that I have become long term friends with. This is a game that is well optimized and the developers work very hard on.Although, the game lacks a few points , such as new game modes and a propper match making system that puts me with minimaly skilled people, this game has its troubles, but it has alot more positives. I can definitly reccomend this game to anyone who enjoys the space or moba genre.Please, if anything, this game is the game that you should be playing!",1,fun
909,Fractured Space,2014,"Early Access ReviewStill very early Alpha so the game is a bit rudimentary and buggy still.BUT the concept is really entertaining. Its very fun to play! Thinking about later stages of development I must say this is a game with a lot of potential. If you love space battles and intense fighting give it a try. Its worth it.Only a few basic ship types available at the moment. But all have very differeent roles and give you very different possibilities to play against the enemy ships. You have cloaked Assassins, Disruptor ships that can heal your allies and disable the weapons of enemys. There are Sniper Ships, Huge Flagships etc.Highy recommended and fun game.",1,fun
910,Fractured Space,2016,"Early Access ReviewFractured Space has a great deal of depth and tactical complexity. A new player can pick up the basic mouse-and-keyboard commands after a few matches and yet a 100+ hour veteran can still find new tricks and tactics.The recent change for ship acquisition makes the grind for new ships very manageable.  New players can quickly pick up a decent cross section of ships, while leaving a few more expenive (and newer) ships as goals to pursue.  The only purchaseable elements are purely cosmetic or means to bypass some of the unlock grind.  Despite some reviews here this game is absolutely NOT pay-to-win.The design team is very active in releasing new updates to the game.  While some bugs and significant ship balance issues remain, as is typical for an alpha-stage game, the updates have largely been incrementally improving the game for the past year-and-a-half.Key Features:-Deep tactially spaceship combat-Beautiful visuals (esp. for an alpha)-Manageable unlock rate-No PTW elements-Active development teamWeaknesses:-Some server lag and stability issues-Growing, but currently limited, player base-Ship balance still a work-in-progressVerdict: Try it today!  Fractured Space boasts massive spaceships, looks great, and it's FREE!  There's nothing to lose and the game continues to grow, improve and evolve with every update.",1,happiness
911,Fractured Space,2014,Early Access ReviewOverall a very good game. Very pretty. There is still some frame rate issues when there is a lot going on in one area. Never the less it has good potential and i hope to see this game goes far in the future. :D,1,enthusiasm
912,Fractured Space,2014,"Early Access ReviewAwesome game. There are a few Bugs and it requires optimization, but it's definetly worth the money. Even more if you ever played the X series and loved the big ships.",1,happiness
913,Fractured Space,2014,"Early Access ReviewI really enjoy what I've been able to play so far. When I first activated ""fighter swarm"" for instance, I was expecting a measley few fighters. What I got instead were squadrons on squadrons pouring out of my every orifice, BSG style. Similar to missiles, I expected a few limp dicked streaks... pleasantly surprised to find dual broadsides of tubes on tubes on tubes pumping away at the enemy. (This review has too many sexual innuendos. I apologize.)",1,happiness
914,Fractured Space,2017,You know that im having a hard time to find a match? is it people are playing this game or nah?i left this game 2 months ago and when i come back....cant find a match..........u might wanna widen ur search to more countries,0,anger
915,Fractured Space,2016,"I get why Free to Play games have purchases to make the grind easier, and some custom skins and what not.But this isn't a grind when you cannot gain EXP from Solo PvE at all, and if you go PvP, you will get slaughtered. Grind should always start gradual, not a steep curve right from the first 15 minutes.",0,anger
916,Fractured Space,2017,"Download the game and bought some ships and packs. I really REALLY enjoyed it. Spent aome additional money on it as well sadly... With new updates as of a few days ago, I can't even stand playing..... WOW.. Ruined. Sad. Dont buy/download/play its a waste ATM.... IMO :-(",0,anger
917,Fractured Space,2018,Super fun game it's a lot like league of legends. The graphics are pretty intense so you should have a good card to run this without lag. The servers are amazing and this is probably my favorite free game on steam. :D,1,fun
918,Fractured Space,2016,"I fly in a humongous capital ship, well over a kilometre long. This mobile fortress of mass destruction can become an impenetrable wall, single-handedly defending a jump point. Or an unstoppable force, relentlessly pushing through the enemy lines. Its crew numbers in thousands, and the entirety of the ship is managed by a seasoned veteran Captain Jonesy. Who is also a cat. What's not to like?",1,happiness
919,Fractured Space,2015,"Early Access ReviewIt's like a MOBA with all the super fun aspects removed like;Returning to your home base to pick up whatever items the current Meta dictates (God help you if you don't follow the Meta)Being steam rolled because someone on your team died a couple of times before they got into the swing of thingsKillingly meaninglessly weak NPC foes over and over to get the XP and Gold you need (SO MUCH FUN! GONE FOREVER!)/sReally enjoying this game, hectic without being needlessly stressful and burdening you with make-work.Really hope they add a group matchmaking system soon, makes playing with friends a bit difficult but apart from that a solid 8//10",1,happiness
920,Fractured Space,2015,"Early Access Review5.4 hrs last two weeks / 131.7 hrs on record @ the time i wrote this...Love it,fast paced,looks great,nice selections of ships as well as Ships classes.The first mode the game started with is great,well done map,with a nice stratigic edge to it.The newest mode they have brought out is good as well,though a bit differnt from the first mode.As space fan, i would give this a try if you are as well....",1,happiness
921,Fractured Space,2016,"Zum Release gibt es auch ein aktuelles Review.Fractured Space ist keine 0815-Kost. Der Anfang wirkt chaotisch und unfair. Das liegt mehr oder minder daran, dass die meisten Schiffe spezielle Rollen erfÃ¼llen. Fast noch spezieller als in jedem anderen MOBA. Beginnt man mit dem Spiel, denkt man anfangs von seiner BrÃ¼cke aus, spÃ¤ter fÃ¤ngt man (wenn man die anderen Schiffe kennenlernt) an im Teamrahmen zu denken. Dann wird es richtig interessant, aber streckenweise auch etwas frustrierend (wenn das eigene Teamplay nicht so wirklich funktionieren will). FÃ¼r Solospieler und lonely wolves ist das Spiel nicht geeignet. FÃ¼r Casualplayer die ihr eigenes KillbedÃ¼rfnis auch mal hinter Teaminteressen zurÃ¼ckstellen kÃ¶nnen schon eher.Spielst du mit Freunden? Umso besser! Da es noch keine Ingamevoice-MÃ¶glichkeit gibt, bleibt nur der 90iger-Jahre Chat. Das ist definitv nicht zeitgemÃ¤Ã, aber sofern ich die Devs richtig einschÃ¤tze - und ich habe das Spiel schon eine ganze Ecke - wird das auch noch kommen. Dann eben Curse, oder TS oder wie sie nicht alle heiÃen :)Fractured Space hat eine steile Lernkurve, sofern man denn will. Auch ist es eines von wenigen Spielen heutzutage, bei dem es Sinn macht Guides und Tipps von erfahrenen Spielern zu lesen. Es ist ein kleines Microuniversum. Genauso wie Schach. Nur eben bunter und bombastischer.Grafik wird durch die aktuelle Unreal Engine auf die Monitore gezaubert. Auch wenn ich kein Fan der UE4 mit ihrem fÃ¼rchterlichen AntiAliasing bin, so knallt und explodiert es Ã¼berall ziemlich farbenfroh. Da gibt es kaum etwas zu beanstanden.Der Sound ist ein eigenes Kaliber. Jede Waffe, jede FÃ¤higkeit, jede TÃ¤tigkeit hat ihren eigenen einzigartigen Sound und erhÃ¶ht deutlich die AthmospÃ¤hre. Es besteht fÃ¼r mich kein Zweifel, dass (wenn die Spieler so wollen) FS ein ordentliches Zeichen im E-Sport setzen kann.Thema Pay2Win:Sofern man EchtgeldkÃ¤ufe fÃ¼r Schiffe (die nicht besser oder schlechter sind als die Starterships), die man problemlos (4-6 Spiele fÃ¼r die ersten) auch fÃ¼r IngamewÃ¤hrung kaufen kann als p2w bezeichnen mÃ¶chte, dann ist es das. Einen Vorteil erhÃ¤lt man dadurch nicht. Fractured Space lebt vor allem von der richtigen EinschÃ¤tzung der Situation. Wer meint ein teures Schiff kaufen zu kÃ¶nnen und damit newbs wegzubocken, findet sich schneller auf dem Respawnscreen wieder als einem lieb sein mag.ES GIBT KEIN P2W in Fractured Space.TL:DRDownloaden und ein paar Tage spielen. Nicht von der steilen Lernkurve abschrecken lassen. Es lohnt sich! So etwas gibt es nÃ¤mlich nicht noch einmal.",1,fun
922,Fractured Space,2016,"Only had this game for two days, but really enjoying it.  The tutorial does a very good job of leading you through the controls and how to play the game, and the 3 'starter' ships you begin with are no less capable than any of the other ships, they just have roles which make them easier to play (detection capable scout used in tutorial, a fast attack ship, and a support ship with healing AoE pulse and ability to break enemy armour).  All the ships in game are able to be obtained without spending real money, and the rate at which you can earn them seems pretty quick - there are multiple ships at relatively low cost, across a range of roles including a very tanky battleship, a medic ship with healing beams, a cloaky ambusher, etc.  The ships for the more complex roles will take a bit of time to work towards, but thats probably a good thing as it means by the time you can buy one, you've probably worked out how it could be used.",1,happiness
923,Fractured Space,2016,"Early Access ReviewThis game is beautiful. Such an awesome concept. I was sceptical at first, but this is one of the most enjoyable games in my library right now. As of writing this it is also free to download. DO NOT MISS THIS OPPERTUNITY!",1,happiness
924,Fractured Space,2016,"Early Access ReviewLove the graphics. Didn't have time to experience everything, but haven't seen any major bugs. Although, the game freezes sometimes after I jump to different sectors.",1,happiness
925,Fractured Space,2016,Early Access ReviewJust got into this game yesterday and I have played 13.6 hrs and plan to play a whole lot more..It takes a while to get the hang of but once you do you just want to keep playing.....Cant wait to see the full game.,1,enthusiasm
926,Fractured Space,2015,"Early Access ReviewA New Face for Early Access?When most people hear ""Early Access"" in a game's description, what do they think? ""Shoddy, unfinished, unpolished, cash-grab.""Fractured Space is an Early Access game, and without a doubt it blows those stereotypes out of the water (or would that be asteroid belt?)As an Early Access game, FS stands out with its beautifully polished content, but suffers from a lack thereof. What's in the game (as of the time of writing) is phenomenal, but one can't help shake the feeling that it's an empty frame - beautifully crafted - waiting for something to fill the void.However, do not take this as a negative. The relatively small amount of content that exists in the game is still enough to keep a player occupied! Upgrade costs are balanced in such a way that players can look forward to tweaking their loadout with a new gimmick after every match, or hold out for a few more and get an entirely new ship.With a pace that shifts from relaxed to blistering at a moment's notice, the game itself is stunning, breathtaking, and incredibly fun to play. There's something magical about drifting in calm silence to let your ship repair one moment, then warping in to a hurricane of shrapnel and broadside fire the next. Fractured Space truly captures the mix of nerve-wracking tactics and frenetic action that real space combat would be - and wraps it up in an intuitive, easy-to-learn package.The assets are absolutely gorgeous and the atmosphere is incredibly well thought-out. Ship design seems to take cues from modern popular Sci-Fi as well as the classic Hard Science Fiction of the 20th century. The first time I clapped eyes on the game's ""Flagship"" heavy cruiser, I felt the spirit of Robert A. Heinlein become one with my own and we both giggled uncontrollably for several minutes from sheer glee.Fans of War Thunder and other tactical vehicle-based team warfare games would be well-advised to pick this gem up ASAP. ",1,happiness
927,Fractured Space,2015,"Early Access ReviewDo you like MOBA gameplay such as  DOTA 2, LEAGUE OF LEGENDS, HON and other similar games?But you also like BIGâ¥â¥â¥â¥â¥â¥â¥â¥â¥ING SPACESHIPS WITH BIGâ¥â¥â¥â¥â¥GUNS SHOOTING FIERY BALLS OF DOOM AND LASORS AT OTHER SPACESHIP?THAN THIS IS THE GAME FOR YOU, WAIT NO LONGER AND INSTALL NOW!!Basicly you're going 5 vs 5 with a spaceship of your choice, capturing points  and eventually trying to capture the enemy base. The more points you capture the more resources you gain per second, and resources mean upgrades to your ships health and damage, giving you advantage over  the enemy ships. Currently you can choose between 15 or something ships (but this is still alpha, more ships to come for sure), you got  tanky ships, high damage ships, long range ships, close range attack ships, assasin ship (like you go in stealth mode, pop up next to enemy ship, do a lot of damage and then get the hell out of there), support ships (repair yourself and allies, or increase damage done on enemy ships for you and your allies.) and some mixed ships that have a little of everything.I can only say that i've liked this game so far, there are some downsides like laggy servers ( like 1 in 5 games for me are laggy, and 1 in 15 or so is like almost unplayable due to lagg), but that is what you get when you play alpha release. other downside is that currently it is impossible to change the controls for the game (unless you alter some files) which is really anoying if you are one of the few people (belgium,france, ...) that use AZERTY keyboards, because the controls are for QWERTY which means you control the ships movement with ZQSD instead of WSAD. You can fix this by pressing alt+Lshift to switch your keyboard to qwerty mode, but than you will not be able to type properly.  All in all, great game, I am sure they will fix these problems in the near future, and when the game goes full release there will most likely be more ships and maps  and modes to play.I rate it  7.5/10",1,happiness
928,Fractured Space,2015,Early Access ReviewWell yeah nice........................................kekReally it great. Just that not many people know about it [ when I mean know about it is played it not just watch some random dude or dudate play hahaha]and that blink,1,happiness
929,Fractured Space,2015,"Early Access ReviewI bought this when it was only a couple weeks old on steam. It was choppy and unoptimised, to the point where I was getting 0 FPS in combat situations. After a couple of months of neglect I came back to find the game patched several times fixing the issues I was having. Great cap ship combat for those looking for a game!",1,happiness
930,Fractured Space,2015,"Early Access ReviewThis game is absolutely awesome. It allows you to play in those space battle with huge ship that I always fantasized about. This is an early access that needs some polishing here and there, but it is mostly there.",1,happiness
931,Fractured Space,2015,"Early Access ReviewA tactical space MOBA of sorts, with a real depth and potential for even more greatness. Plus the devs are really open and communicative, which makes it easy to see this game is going to be fantastic.",1,happiness
932,Fractured Space,2016,"Early Access ReviewVery fresh approach to MOBA genre with popular cosmetic micro transactions system (absolutely no pay 2 win). Easy to get into, but hard to master. Also very competitive and visually stunning. Worth trying out. Big thumbs up!",1,happiness
933,Fractured Space,2016,"Early Access Reviewlove the but the weekend deal is overloading their servers.  I will assume that will be fixed in time.  The way they use xp as a currancy prevents ""Pay to Win"".  Look forward to more in the future.",1,happiness
934,Fractured Space,2016,"Early Access ReviewI picked up Fractured Space during the free weekend last week, and these are my thoughts after 3-4 days of playing it.Fractured Space is a very interesting and promising space combat game that combines A MOBA and World of Warships with a space age aesthetic. This game is relatively easy to get into, even for someone who generally dislikes MOBA's, such as I. The objective of each game is to capture the enemy base while vying for control of two lanes and a middle sector. You capture up to three mining stations to gain resources for your team. Resources are used to upgrade your ships, and the upgrade level of your fleet makes a huge difference in combating other players and capturing the enemy base. There is also the middle area, called the Gamma Sector. This is a large station that when captured by a team, gives the whole team a big damage buff, making pushes much easier to accomplish. Teamwork is a major part of this game, and this is made more obvious when you look at the variety of ships available. It almost reminds me of a class based shooter, like Team Fortress 2. You have your basic front line attack ships, the super massive defensive ships, and the support and healer ships. Any player can find a role and a ship that fits their play style the most. No ship is outright better then the other, which is a huge sigh of relief in a word of pay-2-win F2P games. Graphics are quite impressive in this game, though there are some minor rough spots here and there. The skyboxes are beautiful, distant planets look amazing, and the ships themselves are loaded with detail. The ships are the highlight of the audio-visual experience for me, looking like something a real company would make. They also sound great, weapons sound punchy and dangerous, and the warp drive really does sound how you'd imagine massive hyperspace engines would sound like. Though graphics can be a bit uneven in places, especially on asteroids. But as you're usually just flying by them, it won't bother you that much. There is also occasionally texture pop-in when warping into different lanes. But overall, graphics are sound are great.Gaining new ships and weapon in Fractured Space is a process of gaining experience in one of the three ship manufacturers in the game by using their ships, and making credits, which you gain after each round. It took me only a couple matches to unlock the first ship after the starter ship, and one more day to unlock the one after that. You can speed up the process by purchasing a microtransaction only currency and buying the ship with that, but you still need to unlock the ship with actual play time. And as no ship is a direct upgrade over the other, I find this very fair.Speaking of microtransactions, they are done very well in Fractured Space. The only exclusive things you can buy are ship skins and credit and XP boosters to use after the match, along with being able to purchase weapons and crew members (five stat boosters you can buy to improve your ship even more) faster. You can still buy these with credits, although it will take you longer. I think this system is totally fair and encourages people to invest in the game if they like it.My only real gripes with the game come from its Alpha, Early Access status. Matchmaking can sometimes not work, lag can playing borderline impossible, warping sometimes doesn't work, and general wonkiness and UI weirdness crops up. But all these things are being worked on by the devs, and the game isn't even in Beta yet. This game has a ton of potential, and I really hope that this game garners a large following in the very near future. Until then, I'll see you in the Gamma Sector while getting shot down by a Brawler.  ",1,happiness
